UNIQUE_READS_PERCENT, POLICY, READ_WRITES, CACHE_SIZE, RAM_SIZE, HIT, MISS, RATIO,TIME ns
10.0,FIFO, 2001,90,1000,834 ,166, 0.834,8.015155792236328
10.0,LRU, 2001,90,1000,843 ,157, 0.843,8.138179779052734
10.0,LFU, 2001,90,1000,841 ,159, 0.841,8.280515670776367
10.0,FIFO, 2001,90,1000,841 ,159, 0.841,7.625818252563477
10.0,LRU, 2001,90,1000,849 ,151, 0.849,7.902383804321289
10.0,LFU, 2001,90,1000,844 ,156, 0.844,7.815361022949219
10.0,FIFO, 2001,90,1000,851 ,149, 0.851,7.456064224243164
10.0,LRU, 2001,90,1000,819 ,181, 0.819,8.784294128417969
10.0,LFU, 2001,90,1000,827 ,173, 0.827,8.820056915283203
10.0,FIFO, 2001,90,1000,821 ,179, 0.821,8.227825164794922
10.0,LRU, 2001,90,1000,840 ,160, 0.84,8.490562438964844
10.0,LFU, 2001,90,1000,856 ,144, 0.856,8.080482482910156
10.0,FIFO, 2001,90,1000,837 ,163, 0.837,8.685111999511719
10.0,LRU, 2001,100,1000,900 ,100, 0.9,6.689310073852539
10.0,LFU, 2001,100,1000,900 ,100, 0.9,10.013341903686523
10.0,FIFO, 2001,100,1000,900 ,100, 0.9,9.486913681030273
10.0,LRU, 2001,100,1000,900 ,100, 0.9,7.282733917236328
10.0,LFU, 2001,100,1000,900 ,100, 0.9,8.005619049072266
10.0,FIFO, 2001,100,1000,900 ,100, 0.9,11.490583419799805
10.0,LRU, 2001,100,1000,900 ,100, 0.9,8.810997009277344
10.0,LFU, 2001,100,1000,900 ,100, 0.9,13.011932373046875
10.0,FIFO, 2001,100,1000,900 ,100, 0.9,369.05384063720703
10.0,LRU, 2001,100,1000,900 ,100, 0.9,14.150619506835938
10.0,LFU, 2001,100,1000,900 ,100, 0.9,11.530160903930664
10.0,FIFO, 2001,100,1000,900 ,100, 0.9,11.584758758544922
10.0,LRU, 2001,100,1000,900 ,100, 0.9,13.220071792602539
10.0,LFU, 2001,100,1000,900 ,100, 0.9,13.146400451660156
10.0,FIFO, 2001,100,1000,900 ,100, 0.9,12.731313705444336
10.0,LRU, 2001,100,1000,900 ,100, 0.9,11.315107345581055
10.0,LFU, 2001,100,1000,900 ,100, 0.9,11.718511581420898
10.0,FIFO, 2001,100,1000,900 ,100, 0.9,11.356592178344727
10.0,LRU, 2001,100,1000,900 ,100, 0.9,11.684894561767578
10.0,LFU, 2001,100,1000,900 ,100, 0.9,11.405229568481445
